pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
WTX	Sev	CM022210.2_RagTag	32750001	32800000	0.0037117282377437	49366	20914	5634572	289588
WTX	Butte	CM022210.2_RagTag	32750001	32800000	0.0033754810335349	49368	50962	15097700	700060
WTX	AZ	CM022210.2_RagTag	32750001	32800000	0.003243264223702	49368	61834	19065360	681840
WTX	Sev	CM022210.2_RagTag	32800001	32850000	0.0028395154085521	49135	15790	5560808	335632
Sev	AZ	CM022210.2_RagTag	32800001	32850000	0.002668963186301	49135	15130	5668868	227572
Butte	AZ	CM022210.2_RagTag	32800001	32850000	0.0024321851185621	49137	36988	15207724	516116
Butte	Sev	CM022210.2_RagTag	32800001	32850000	0.0026163323971054	49135	11752	4491784	225368
WTX	AZ	CM022210.2_RagTag	32800001	32850000	0.0028111550507524	49137	52928	18827848	826952
WTX	Butte	CM022210.2_RagTag	32800001	32850000	0.0028045539982893	49137	41838	14917880	805960
Sev	AZ	CM022210.2_RagTag	32850001	32900000	0.0032564958691836	48704	18258	5606640	238080
Butte	Sev	CM022210.2_RagTag	32850001	32900000	0.0030682631173985	48704	13638	4444860	230916
WTX	AZ	CM022210.2_RagTag	32850001	32900000	0.003406907833178	48706	63864	18745444	736956
WTX	Sev	CM022210.2_RagTag	32850001	32900000	0.0032987675659372	48704	18200	5517212	327508
WTX	Butte	CM022210.2_RagTag	32850001	32900000	0.0033547139719463	48706	49860	14862668	723252
Butte	AZ	CM022210.2_RagTag	32850001	32900000	0.0028562046849595	48706	43144	15105360	480560
WTX	AZ	CM022210.2_RagTag	32900001	32950000	0.0028971323876234	49214	54174	18699180	986420
WTX	Butte	CM022210.2_RagTag	32900001	32950000	0.002969439652427	49214	43824	14758340	990140
WTX	Sev	CM022210.2_RagTag	32900001	32950000	0.0029239894150926	49214	16022	5479500	426180
Butte	Sev	CM022210.2_RagTag	32900001	32950000	0.0026456238918529	49214	11776	4451124	273420
Sev	AZ	CM022210.2_RagTag	32900001	32950000	0.0025164886238252	49214	14186	5637220	268460
Butte	AZ	CM022210.2_RagTag	32900001	32950000	0.002122142618833	49214	32236	15190308	558172
Sev	AZ	CM022210.2_RagTag	32950001	33000000	0.0034381143003943	49184	19218	5589692	312508
Butte	AZ	CM022210.2_RagTag	32950001	33000000	0.0031369819384933	49185	47790	15234388	504812
WTX	Sev	CM022210.2_RagTag	32950001	33000000	0.0038034367524333	49184	20828	5476100	426100
WTX	AZ	CM022210.2_RagTag	32950001	33000000	0.0036827219473957	49185	69532	18880600	793400
Butte	Sev	CM022210.2_RagTag	32950001	33000000	0.0035154188770028	49184	15536	4419388	302372
WTX	Butte	CM022210.2_RagTag	32950001	33000000	0.0037112387756529	49185	55404	14928708	810492
WTX	AZ	CM022210.2_RagTag	33000001	33050000	0.0042536348842014	48550	78968	18564828	855172
Sev	AZ	CM022210.2_RagTag	33000001	33050000	0.0036930386476385	48544	20284	5492496	333504
Butte	AZ	CM022210.2_RagTag	33000001	33050000	0.0036427445296682	48550	54510	14963992	572008
Butte	Sev	CM022210.2_RagTag	33000001	33050000	0.003644688746072	48544	15802	4335624	325176
WTX	Sev	CM022210.2_RagTag	33000001	33050000	0.0038469860999881	48544	20694	5379276	446724
WTX	Butte	CM022210.2_RagTag	33000001	33050000	0.0041896410684451	48550	61398	14654716	881284
Butte	Sev	CM022210.2_RagTag	33050001	33100000	0.003973589264068	49058	17780	4474544	235120
WTX	AZ	CM022210.2_RagTag	33050001	33100000	0.0040158520028734	49059	75984	18921016	702584
WTX	Sev	CM022210.2_RagTag	33050001	33100000	0.0040182355567474	49058	22356	5563636	323444
WTX	Butte	CM022210.2_RagTag	33050001	33100000	0.0040964287639926	49059	61388	14985736	713144
Butte	AZ	CM022210.2_RagTag	33050001	33100000	0.0037537565162448	49059	57128	15218888	479992
Sev	AZ	CM022210.2_RagTag	33050001	33100000	0.0040070307976118	49058	22642	5650568	236512
Sev	AZ	CM022210.2_RagTag	33100001	33150000	0.0023834398238538	48593	13150	5517236	314644
Butte	Sev	CM022210.2_RagTag	33100001	33150000	0.0023833510440098	48593	10362	4347660	317844
WTX	AZ	CM022210.2_RagTag	33100001	33150000	0.0026871196750191	48599	49860	18555184	884416
WTX	Sev	CM022210.2_RagTag	33100001	33150000	0.0025161871249415	48593	13592	5401824	430056
WTX	Butte	CM022210.2_RagTag	33100001	33150000	0.0027207680597564	48599	39770	14617196	934484
Butte	AZ	CM022210.2_RagTag	33100001	33150000	0.0023644918432399	48599	35300	14929212	622468
WTX	Butte	CM022210.2_RagTag	33150001	33200000	0.0030497378186545	48345	44172	14483868	986532
WTX	AZ	CM022210.2_RagTag	33150001	33200000	0.0031048662526699	48345	56964	18346684	991316
Butte	Sev	CM022210.2_RagTag	33150001	33200000	0.002489322577639	48345	10792	4335316	305804
Butte	AZ	CM022210.2_RagTag	33150001	33200000	0.0025270035307825	48345	37712	14923604	546796
Sev	AZ	CM022210.2_RagTag	33150001	33200000	0.0023722458888235	48345	13024	5490156	311244
WTX	Sev	CM022210.2_RagTag	33150001	33200000	0.0028736645261078	48345	15324	5332564	468836
Sev	AZ	CM022210.2_RagTag	33200001	33250000	0.0035626999924412	48858	19796	5556460	307820
WTX	Butte	CM022210.2_RagTag	33200001	33250000	0.003650851265342	48869	53550	14667812	970268
WTX	Sev	CM022210.2_RagTag	33200001	33250000	0.0036665101993295	48858	19840	5411140	453140
WTX	AZ	CM022210.2_RagTag	33200001	33250000	0.0037457242794066	48869	69466	18545412	1002188
Butte	Sev	CM022210.2_RagTag	33200001	33250000	0.0034346091016231	48858	15096	4395260	296164
Butte	AZ	CM022210.2_RagTag	33200001	33250000	0.0032348967339811	48869	48728	15063232	574848
Sev	AZ	CM022210.2_RagTag	33250001	33300000	0.0032696699944899	48513	17992	5502696	318864
Butte	AZ	CM022210.2_RagTag	33250001	33300000	0.0030206475563704	48513	44856	14849796	674364
Butte	Sev	CM022210.2_RagTag	33250001	33300000	0.0031528347366439	48513	13666	4334512	322736
WTX	AZ	CM022210.2_RagTag	33250001	33300000	0.0036439652571781	48513	66822	18337716	1067484
WTX	Sev	CM022210.2_RagTag	33250001	33300000	0.0035094967467581	48513	18790	5354044	467516
WTX	Butte	CM022210.2_RagTag	33250001	33300000	0.0034769401819005	48513	50236	14448336	1075824
Butte	AZ	CM022210.2_RagTag	33300001	33350000	0.0022925636072339	49069	34772	15167300	534780
Butte	Sev	CM022210.2_RagTag	33300001	33350000	0.0022047864470533	49067	9716	4406776	303848
Sev	AZ	CM022210.2_RagTag	33300001	33350000	0.0022880790224364	49067	12792	5590716	297564
WTX	Sev	CM022210.2_RagTag	33300001	33350000	0.0024826672703964	49067	13510	5441728	446552
WTX	Butte	CM022210.2_RagTag	33300001	33350000	0.0026597510159834	49069	39266	14763036	939044
WTX	AZ	CM022210.2_RagTag	33300001	33350000	0.0028275130530177	49069	52950	18726704	900896
WTX	Butte	CM022210.2_RagTag	33350001	33400000	0.0047238038089912	48459	69276	14665300	841580
WTX	Sev	CM022210.2_RagTag	33350001	33400000	0.0042806711772825	48457	23146	5407096	407984
WTX	AZ	CM022210.2_RagTag	33350001	33400000	0.0044679119161208	48459	82882	18550500	833100
Butte	Sev	CM022210.2_RagTag	33350001	33400000	0.0043575850116306	48457	19018	4364344	287720
Butte	AZ	CM022210.2_RagTag	33350001	33400000	0.0043919280018811	48459	65744	14969280	537600
Sev	AZ	CM022210.2_RagTag	33350001	33400000	0.0041632033694047	48457	22980	5519788	295292
WTX	Butte	CM022210.2_RagTag	33400001	33450000	0.0043053395634038	48591	62866	14601868	947252
WTX	Sev	CM022210.2_RagTag	33400001	33450000	0.0042335086151844	48591	22858	5399304	431616
WTX	AZ	CM022210.2_RagTag	33400001	33450000	0.0044199513427209	48591	81820	18511516	924884
Butte	Sev	CM022210.2_RagTag	33400001	33450000	0.0038286692291967	48591	16706	4363396	301340
Butte	AZ	CM022210.2_RagTag	33400001	33450000	0.0034358409108346	48591	51408	14962276	586844
Sev	AZ	CM022210.2_RagTag	33400001	33450000	0.0040077161007084	48591	22172	5532328	298592
WTX	Butte	CM022210.2_RagTag	33450001	33500000	0.0037079302884243	48425	53690	14479776	1016224
WTX	Sev	CM022210.2_RagTag	33450001	33500000	0.0034236916620221	48418	18306	5346860	464140
WTX	AZ	CM022210.2_RagTag	33450001	33500000	0.003791662373102	48425	69618	18360812	1009188
Butte	Sev	CM022210.2_RagTag	33450001	33500000	0.0033070752544579	48418	14304	4325272	323528
Butte	AZ	CM022210.2_RagTag	33450001	33500000	0.0034377601353444	48425	51044	14848040	647960
Sev	AZ	CM022210.2_RagTag	33450001	33500000	0.0034012985251193	48418	18654	5484376	326624
WTX	Butte	CM022210.2_RagTag	33500001	33550000	0.0043807428783881	48171	63344	14459648	955072
WTX	Sev	CM022210.2_RagTag	33500001	33550000	0.0044323647492259	48169	23816	5373204	407316
WTX	AZ	CM022210.2_RagTag	33500001	33550000	0.0046515705429318	48171	85320	18342192	926208
Butte	Sev	CM022210.2_RagTag	33500001	33550000	0.0043527341789373	48169	18940	4351288	273128
Butte	AZ	CM022210.2_RagTag	33500001	33550000	0.0043381438255831	48171	64418	14849208	565512
Sev	AZ	CM022210.2_RagTag	33500001	33550000	0.0045471247806704	48169	25096	5519092	261428
Sev	AZ	CM022210.2_RagTag	33550001	33600000	0.0049811303400562	48552	27728	5566608	259632
Butte	AZ	CM022210.2_RagTag	33550001	33600000	0.0046424482538431	48552	69388	14946424	590216
Butte	Sev	CM022210.2_RagTag	33550001	33600000	0.0046571429615046	48552	20400	4380368	280624
WTX	Butte	CM022210.2_RagTag	33550001	33600000	0.0049619700526147	48552	72466	14604280	932360
WTX	Sev	CM022210.2_RagTag	33550001	33600000	0.0049962901929467	48552	27178	5439636	386604
WTX	AZ	CM022210.2_RagTag	33550001	33600000	0.0051737182914	48552	96006	18556480	864320
WTX	AZ	CM022210.2_RagTag	33600001	33650000	0.0056197052237442	47936	103356	18391712	782688
Butte	Sev	CM022210.2_RagTag	33600001	33650000	0.0053758942781074	47933	23132	4302912	298944
Butte	AZ	CM022210.2_RagTag	33600001	33650000	0.0050113270276434	47936	74088	14784108	555412
Sev	AZ	CM022210.2_RagTag	33600001	33650000	0.0055391268030687	47933	30292	5468732	283588
WTX	Butte	CM022210.2_RagTag	33600001	33650000	0.0054733882376745	47936	79204	14470744	868776
WTX	Sev	CM022210.2_RagTag	33600001	33650000	0.0054768693402135	47933	29328	5354884	397436
Butte	Sev	CM022210.2_RagTag	33650001	33700000	0.0049201072791145	49088	21882	4447464	264984
WTX	Butte	CM022210.2_RagTag	33650001	33700000	0.0055566505695133	49088	82658	14875508	832652
WTX	Sev	CM022210.2_RagTag	33650001	33700000	0.0052476757434783	49088	28850	5497672	392888
WTX	AZ	CM022210.2_RagTag	33650001	33700000	0.0056965450454299	49088	107200	18818424	816776
Butte	AZ	CM022210.2_RagTag	33650001	33700000	0.0048222960772071	49088	73408	15222624	485536
Sev	AZ	CM022210.2_RagTag	33650001	33700000	0.0051068285837374	49088	28734	5626584	263976
Sev	AZ	CM022210.2_RagTag	33700001	33750000	0.0041656350853856	47889	22748	5460872	285928
WTX	Sev	CM022210.2_RagTag	33700001	33750000	0.0039915589451233	47889	21268	5328244	418556
WTX	AZ	CM022210.2_RagTag	33700001	33750000	0.0043586982719775	47890	79860	18321984	834016
Butte	Sev	CM022210.2_RagTag	33700001	33750000	0.0040012345816738	47889	17216	4302672	294768
Butte	AZ	CM022210.2_RagTag	33700001	33750000	0.0039780249375911	47890	58846	14792768	532032
WTX	Butte	CM022210.2_RagTag	33700001	33750000	0.0042134453925893	47890	60818	14434268	890532
WTX	Butte	CM022210.2_RagTag	33750001	33800000	0.0037971091921112	48587	55778	14689596	858244
WTX	AZ	CM022210.2_RagTag	33750001	33800000	0.0038351838516411	48587	71664	18685936	748864
Butte	Sev	CM022210.2_RagTag	33750001	33800000	0.0036190166631775	48577	15766	4356432	307920
Butte	AZ	CM022210.2_RagTag	33750001	33800000	0.003211715213644	48587	48302	15039316	508524
WTX	Sev	CM022210.2_RagTag	33750001	33800000	0.0040203314538289	48577	21764	5413484	416956
Sev	AZ	CM022210.2_RagTag	33750001	33800000	0.0034839268631662	48577	19302	5540300	290140
WTX	AZ	CM022210.2_RagTag	33800001	33850000	0.0041661738143571	49014	78192	18768300	837300
WTX	Butte	CM022210.2_RagTag	33800001	33850000	0.004170945283373	49014	62032	14872408	812072
WTX	Sev	CM022210.2_RagTag	33800001	33850000	0.0042530346625414	49013	23402	5502424	379256
Butte	Sev	CM022210.2_RagTag	33800001	33850000	0.0038354914520895	49013	17084	4454188	251156
Sev	AZ	CM022210.2_RagTag	33800001	33850000	0.0036235261303017	49013	20370	5621596	260084
Butte	AZ	CM022210.2_RagTag	33800001	33850000	0.0033966622430657	49014	51620	15197272	487208
Sev	AZ	CM022210.2_RagTag	33850001	33900000	0.0030583458281692	48572	16938	5538288	290712
Butte	AZ	CM022210.2_RagTag	33850001	33900000	0.0024490108752052	48575	36682	14978292	565708
WTX	Sev	CM022210.2_RagTag	33850001	33900000	0.0037392452885878	48572	20270	5420880	408120
WTX	AZ	CM022210.2_RagTag	33850001	33900000	0.0032206299721278	48575	59744	18550408	879592
Butte	Sev	CM022210.2_RagTag	33850001	33900000	0.0031857672534207	48572	13940	4375712	287488
WTX	Butte	CM022210.2_RagTag	33850001	33900000	0.0033938015651863	48575	49760	14662024	881976
Butte	Sev	CM022210.2_RagTag	33900001	33950000	0.0029586936841841	49098	13230	4471568	241840
WTX	Butte	CM022210.2_RagTag	33900001	33950000	0.0034123000633741	49098	50850	14901972	809388
WTX	Sev	CM022210.2_RagTag	33900001	33950000	0.0038777818438248	49098	21490	5541828	349932
WTX	AZ	CM022210.2_RagTag	33900001	33950000	0.0032601041688331	49098	61446	18847864	791336
Butte	AZ	CM022210.2_RagTag	33900001	33950000	0.0017809611166248	49098	27082	15206396	504964
Sev	AZ	CM022210.2_RagTag	33900001	33950000	0.0028238038352808	49098	15970	5655492	236268
WTX	Butte	CM022210.2_RagTag	33950001	34000000	0.0030725930792355	48885	45572	14831772	811428
WTX	Sev	CM022210.2_RagTag	33950001	34000000	0.0030782803404147	48885	16860	5477084	389116
WTX	AZ	CM022210.2_RagTag	33950001	34000000	0.003084746065953	48885	57932	18780152	773848
Butte	Sev	CM022210.2_RagTag	33950001	34000000	0.0026252870983564	48885	11604	4420088	272872
Butte	AZ	CM022210.2_RagTag	33950001	34000000	0.0023636038267419	48885	35820	15154824	488376
Sev	AZ	CM022210.2_RagTag	33950001	34000000	0.0027272233428303	48885	15262	5596168	270032
WTX	AZ	CM022210.2_RagTag	34000001	34050000	0.0040434907832242	48915	75194	18596308	969692
Butte	Sev	CM022210.2_RagTag	34000001	34050000	0.0036737589425532	48913	16178	4403664	292176
Butte	AZ	CM022210.2_RagTag	34000001	34050000	0.0033659410805472	48915	50868	15112564	540236
Sev	AZ	CM022210.2_RagTag	34000001	34050000	0.003797464707992	48913	21092	5554232	315568
WTX	Butte	CM022210.2_RagTag	34000001	34050000	0.0040342247880957	48915	59486	14745336	907464
WTX	Sev	CM022210.2_RagTag	34000001	34050000	0.0040977403920335	48913	22202	5418108	451692
WTX	Butte	CM022210.2_RagTag	34050001	34100000	0.0039832604814298	49011	59032	14820020	863500
WTX	AZ	CM022210.2_RagTag	34050001	34100000	0.0040510034418307	49011	75850	18723756	880644
Butte	AZ	CM022210.2_RagTag	34050001	34100000	0.0038443554346122	49011	58374	15184340	499180
Sev	AZ	CM022210.2_RagTag	34050001	34100000	0.0041050360509787	49009	23106	5628696	252624
WTX	Sev	CM022210.2_RagTag	34050001	34100000	0.0040644072387515	49009	22328	5493544	387776
Butte	Sev	CM022210.2_RagTag	34050001	34100000	0.0038237158365938	49009	17036	4455352	249704
WTX	AZ	CM022210.2_RagTag	34100001	34150000	0.00324111346739	49191	60902	18790456	885944
Sev	AZ	CM022210.2_RagTag	34100001	34150000	0.0033384720108913	49189	18676	5594176	308744
Butte	AZ	CM022210.2_RagTag	34100001	34150000	0.0030743323917526	49191	46708	15192892	548228
Butte	Sev	CM022210.2_RagTag	34100001	34150000	0.0030121218101154	49189	13310	4418812	303524
WTX	Sev	CM022210.2_RagTag	34100001	34150000	0.0032336010493922	49189	17670	5464496	438424
WTX	Butte	CM022210.2_RagTag	34100001	34150000	0.0030214577519944	49191	44858	14846476	894644
Butte	AZ	CM022210.2_RagTag	34150001	34200000	0.0022640907140332	49266	34442	15212288	552832
Butte	Sev	CM022210.2_RagTag	34150001	34200000	0.0023950223556264	49265	10724	4477620	251916
WTX	AZ	CM022210.2_RagTag	34150001	34200000	0.0025551159664745	49266	48032	18798364	908036
WTX	Sev	CM022210.2_RagTag	34150001	34200000	0.0025220047353105	49265	13954	5532900	379020
WTX	Butte	CM022210.2_RagTag	34150001	34200000	0.0023556951602836	49266	34996	14855912	909208
Sev	AZ	CM022210.2_RagTag	34150001	34200000	0.0026171803049154	49265	14834	5667932	243988
WTX	Sev	CM022210.2_RagTag	34200001	34250000	0.0026164698042871	48960	14324	5474552	401608
Butte	AZ	CM022210.2_RagTag	34200001	34250000	0.0021476220660768	48968	32512	15138604	531156
Butte	Sev	CM022210.2_RagTag	34200001	34250000	0.0022194792260175	48960	9832	4429868	271060
WTX	AZ	CM022210.2_RagTag	34200001	34250000	0.0025703553700903	48968	48106	18715700	871500
WTX	Butte	CM022210.2_RagTag	34200001	34250000	0.0025651645801142	48968	37878	14766304	903456
Sev	AZ	CM022210.2_RagTag	34200001	34250000	0.0022590141434238	48960	12680	5613068	263092
WTX	Sev	CM022210.2_RagTag	34250001	34300000	0.0028692652070326	48771	15738	5485028	367612
Butte	Sev	CM022210.2_RagTag	34250001	34300000	0.0022343689025712	48771	9894	4428096	254016
WTX	AZ	CM022210.2_RagTag	34250001	34300000	0.0026727328138857	48772	49918	18676764	832036
WTX	Butte	CM022210.2_RagTag	34250001	34300000	0.0027661270810904	48772	40884	14780232	826808
Butte	AZ	CM022210.2_RagTag	34250001	34300000	0.001911835393811	48772	28828	15078704	528336
Sev	AZ	CM022210.2_RagTag	34250001	34300000	0.0021219137181346	48771	11874	5595892	256748
WTX	Sev	CM022210.2_RagTag	34300001	34350000	0.0021283002043255	48734	11762	5526476	321604
Butte	Sev	CM022210.2_RagTag	34300001	34350000	0.0018462015176197	48734	8246	4466468	211996
Butte	AZ	CM022210.2_RagTag	34300001	34350000	0.0016008651455676	48734	24070	15035620	559260
Sev	AZ	CM022210.2_RagTag	34300001	34350000	0.0018851705589977	48734	10632	5639808	208272
WTX	Butte	CM022210.2_RagTag	34300001	34350000	0.0019918388090123	48734	29348	14734124	860756
WTX	AZ	CM022210.2_RagTag	34300001	34350000	0.0020141533473463	48734	37482	18609308	884292
WTX	Butte	CM022210.2_RagTag	34350001	34400000	0.0027108025816584	47958	38992	14383932	962628
WTX	Sev	CM022210.2_RagTag	34350001	34400000	0.0027695001117484	47954	14870	5369200	385760
Butte	Sev	CM022210.2_RagTag	34350001	34400000	0.0022428172200047	47954	9804	4371288	232680
WTX	AZ	CM022210.2_RagTag	34350001	34400000	0.0028520202323856	47958	51800	18162564	1020636
Sev	AZ	CM022210.2_RagTag	34350001	34400000	0.0022607284045903	47954	12478	5519460	235500
Butte	AZ	CM022210.2_RagTag	34350001	34400000	0.002004116973997	47958	29636	14787560	559000
Sev	AZ	CM022210.2_RagTag	34400001	34450000	0.0017216938380142	49382	9726	5649088	276872
Butte	AZ	CM022210.2_RagTag	34400001	34450000	0.00168618160376	49383	25782	15290168	512392
Butte	Sev	CM022210.2_RagTag	34400001	34450000	0.001881754041261	49382	8428	4478800	261968
WTX	AZ	CM022210.2_RagTag	34400001	34450000	0.002640788980956	49383	49900	18895868	857332
WTX	Sev	CM022210.2_RagTag	34400001	34450000	0.0024975844398176	49382	13824	5534948	391012
WTX	Butte	CM022210.2_RagTag	34400001	34450000	0.0025741781707234	49383	38564	14981092	821468
Sev	AZ	CM022210.2_RagTag	34450001	34500000	0.0015291327054915	49280	8690	5682960	230640
Butte	Sev	CM022210.2_RagTag	34450001	34500000	0.001569371281751	49280	7056	4496068	234812
WTX	Sev	CM022210.2_RagTag	34450001	34500000	0.0020517338540054	49280	11374	5543604	369996
WTX	Butte	CM022210.2_RagTag	34450001	34500000	0.0020833762067281	49280	30776	14772176	997424
Butte	AZ	CM022210.2_RagTag	34450001	34500000	0.0014473177144345	49280	21918	15143876	625724
WTX	AZ	CM022210.2_RagTag	34450001	34500000	0.0020942306308035	49280	39102	18671296	1040704
Sev	AZ	CM022210.2_RagTag	34500001	34550000	0.0024845339341307	49145	14164	5700868	196652
WTX	Butte	CM022210.2_RagTag	34500001	34550000	0.0027344263381098	49146	40946	14974256	752464
WTX	Sev	CM022210.2_RagTag	34500001	34550000	0.0028109147716913	49145	15726	5594620	302900
WTX	AZ	CM022210.2_RagTag	34500001	34550000	0.002839844711931	49146	53786	18939768	718632
Butte	Sev	CM022210.2_RagTag	34500001	34550000	0.0023738614339365	49145	10700	4507424	210592
Butte	AZ	CM022210.2_RagTag	34500001	34550000	0.0023316189872913	49146	35572	15256352	470368
WTX	AZ	CM022210.2_RagTag	34550001	34600000	0.0037584612004051	48915	70128	18658700	907300
WTX	Sev	CM022210.2_RagTag	34550001	34600000	0.0036361971392465	48914	19854	5460100	409700
Butte	Sev	CM022210.2_RagTag	34550001	34600000	0.0034327569871238	48914	15130	4407536	288304
WTX	Butte	CM022210.2_RagTag	34550001	34600000	0.0036420607477473	48915	53616	14721336	931464
