pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Butte	CM022408.2_RagTag	51850001	51900000	0.0020257886615764	49281	11493	5673346	240374
Sev	CM022408.2_RagTag	51850001	51900000	0.002249521401377	49279	1564	695259	43956
AZ	CM022408.2_RagTag	51850001	51900000	0.0024979166834077	49281	23003	9208874	154516
WTX	CM022408.2_RagTag	51850001	51900000	0.0026942273362907	49281	24035	8920925	442465
AZ	CM022408.2_RagTag	51900001	51950000	0.0052476314335716	38300	36420	6940274	336726
Sev	CM022408.2_RagTag	51900001	51950000	0.0039091471259019	38286	1966	502923	71577
Butte	CM022408.2_RagTag	51900001	51950000	0.0038452188645597	38300	16577	4311068	284932
WTX	CM022408.2_RagTag	51900001	51950000	0.0049270846408872	38300	33364	6771550	505450
Sev	CM022408.2_RagTag	51950001	52000000	0.0015849848511457	48994	1074	677609	57316
Butte	CM022408.2_RagTag	51950001	52000000	0.0015964104650089	48995	8956	5610086	269314
WTX	CM022408.2_RagTag	51950001	52000000	0.0023558419130457	48995	20858	8853735	455315
AZ	CM022408.2_RagTag	51950001	52000000	0.0025080038782708	48995	22952	9151501	157549
AZ	CM022408.2_RagTag	52000001	52050000	0.0025228866612494	49016	23137	9170844	142196
WTX	CM022408.2_RagTag	52000001	52050000	0.0024638343044039	49016	22038	8944595	368445
Butte	CM022408.2_RagTag	52000001	52050000	0.0017883856965471	49016	10043	5615679	266241
Sev	CM022408.2_RagTag	52000001	52050000	0.0021857408394776	49015	1484	678946	56294
Sev	CM022408.2_RagTag	52050001	52100000	0.0031566471304623	48459	2128	674133	52752
Butte	CM022408.2_RagTag	52050001	52100000	0.0027042625320698	48459	15055	5567137	247943
AZ	CM022408.2_RagTag	52050001	52100000	0.0028757061412103	48459	26091	9072902	134308
WTX	CM022408.2_RagTag	52050001	52100000	0.0029638632868229	48459	26097	8805062	402148
WTX	CM022408.2_RagTag	52100001	52150000	0.0043288587502576	49111	38875	8980427	350663
Butte	CM022408.2_RagTag	52100001	52150000	0.003160064761733	49111	17740	5613809	279511
Sev	CM022408.2_RagTag	52100001	52150000	0.0038180082723512	49111	2592	678888	57777
AZ	CM022408.2_RagTag	52100001	52150000	0.0034730313548044	49111	31909	9187651	143439
Sev	CM022408.2_RagTag	52150001	52200000	0.0030658907420175	49235	2130	694741	43784
Butte	CM022408.2_RagTag	52150001	52200000	0.0028668705338067	49235	16109	5619019	289181
WTX	CM022408.2_RagTag	52150001	52200000	0.0034851603715969	49235	31175	8945069	409581
AZ	CM022408.2_RagTag	52150001	52200000	0.0032537373907758	49235	29937	9200804	153846
Sev	CM022408.2_RagTag	52200001	52250000	0.0034419079340802	48552	2354	683923	44387
AZ	CM022408.2_RagTag	52200001	52250000	0.0033758453316696	48554	30486	9030627	194633
WTX	CM022408.2_RagTag	52200001	52250000	0.003794323534131	48554	33650	8868511	356749
Butte	CM022408.2_RagTag	52200001	52250000	0.0032407346577177	48554	18005	5555839	270641
WTX	CM022408.2_RagTag	52250001	52300000	0.0033092867817668	49288	29814	9009192	355528
Butte	CM022408.2_RagTag	52250001	52300000	0.0029629314365464	49288	16708	5639010	275550
Sev	CM022408.2_RagTag	52250001	52300000	0.0026148203669903	49285	1828	699092	40228
AZ	CM022408.2_RagTag	52250001	52300000	0.0028751849124476	49288	26472	9207060	157660
AZ	CM022408.2_RagTag	52300001	52350000	0.0027288571104499	49163	25021	9169040	171930
Sev	CM022408.2_RagTag	52300001	52350000	0.002913895468137	49163	2025	694946	42499
WTX	CM022408.2_RagTag	52300001	52350000	0.0030126298100366	49163	26554	8814226	526744
Butte	CM022408.2_RagTag	52300001	52350000	0.0022469837789288	49163	12719	5660477	239083
WTX	CM022408.2_RagTag	52350001	52400000	0.0042126284891028	49140	37480	8897058	439542
Butte	CM022408.2_RagTag	52350001	52400000	0.0031934496760691	49140	18001	5636851	259949
Sev	CM022408.2_RagTag	52350001	52400000	0.0036107194039228	49140	2517	697091	40009
AZ	CM022408.2_RagTag	52350001	52400000	0.0034282455619664	49140	31465	9178164	158436
AZ	CM022408.2_RagTag	52400001	52450000	0.0031880877488153	49301	29418	9227475	139715
WTX	CM022408.2_RagTag	52400001	52450000	0.0034013382325293	49301	30593	8994401	372789
Sev	CM022408.2_RagTag	52400001	52450000	0.0028344524607874	49300	1973	696078	43437
Butte	CM022408.2_RagTag	52400001	52450000	0.0029890880555737	49301	16943	5668284	247836
AZ	CM022408.2_RagTag	52450001	52500000	0.0030319011719766	49241	27796	9167845	187945
Sev	CM022408.2_RagTag	52450001	52500000	0.0027646816629263	49241	1907	689772	48843
Butte	CM022408.2_RagTag	52450001	52500000	0.0029322744692819	49241	16493	5624644	284276
WTX	CM022408.2_RagTag	52450001	52500000	0.0033065582742787	49241	29718	8987593	368197
Sev	CM022408.2_RagTag	52500001	52550000	0.0032263058219628	49014	2230	691193	44107
AZ	CM022408.2_RagTag	52500001	52550000	0.0040763712204763	49020	37331	9157900	155900
WTX	CM022408.2_RagTag	52500001	52550000	0.0038774581912282	49020	34686	8945551	368249
Butte	CM022408.2_RagTag	52500001	52550000	0.0037288462906505	49020	21124	5665023	217377
Sev	CM022408.2_RagTag	52550001	52600000	0.0035024776090061	49180	2423	691796	45934
AZ	CM022408.2_RagTag	52550001	52600000	0.0042243113107279	49182	38895	9207418	137162
WTX	CM022408.2_RagTag	52550001	52600000	0.0050740162936784	49182	45895	9045103	299477
Butte	CM022408.2_RagTag	52550001	52600000	0.0041318482632329	49182	23529	5694546	207294
AZ	CM022408.2_RagTag	52600001	52650000	0.0030869370513629	48879	28290	9164424	122586
Sev	CM022408.2_RagTag	52600001	52650000	0.0031123583010423	48877	2155	692401	40784
Butte	CM022408.2_RagTag	52600001	52650000	0.0033594828822516	48879	18998	5655037	210443
WTX	CM022408.2_RagTag	52600001	52650000	0.0038016871207592	48879	34055	8957865	329145
Sev	CM022408.2_RagTag	52650001	52700000	0.0032179853901468	49048	2259	701992	33728
WTX	CM022408.2_RagTag	52650001	52700000	0.0034330718517854	49048	31046	9043213	275907
Butte	CM022408.2_RagTag	52650001	52700000	0.0031264171607635	49048	17773	5684782	200978
AZ	CM022408.2_RagTag	52650001	52700000	0.0026220812022803	49048	24009	9156467	162653
WTX	CM022408.2_RagTag	52700001	52750000	0.0019752233708092	49209	17822	9022777	326933
Butte	CM022408.2_RagTag	52700001	52750000	0.0019410708364056	49209	11022	5678309	226771
Sev	CM022408.2_RagTag	52700001	52750000	0.0016563819884851	49207	1162	701529	36606
AZ	CM022408.2_RagTag	52700001	52750000	0.0019190417501573	49209	17665	9205115	144595
WTX	CM022408.2_RagTag	52750001	52800000	0.003224864537621	49215	28914	8965958	384892
Butte	CM022408.2_RagTag	52750001	52800000	0.0031549866081785	49215	17952	5690040	215760
Sev	CM022408.2_RagTag	52750001	52800000	0.0031944493610393	49203	2256	706225	32000
AZ	CM022408.2_RagTag	52750001	52800000	0.0028371552369193	49215	26060	9185257	165593
AZ	CM022408.2_RagTag	52800001	52850000	0.0030647650361407	48847	27986	9131532	149398
WTX	CM022408.2_RagTag	52800001	52850000	0.0035869796758179	48847	32297	9003954	276976
Sev	CM022408.2_RagTag	52800001	52850000	0.0030506987456635	48845	2114	692956	39749
Butte	CM022408.2_RagTag	52800001	52850000	0.0029739650239557	48847	16752	5632884	228756
Sev	CM022408.2_RagTag	52850001	52900000	0.0034099343522782	48902	2366	693855	39675
WTX	CM022408.2_RagTag	52850001	52900000	0.0032555796001565	48902	29121	8944951	346429
AZ	CM022408.2_RagTag	52850001	52900000	0.003448999773673	48902	31560	9150479	140901
Butte	CM022408.2_RagTag	52850001	52900000	0.0031618376134931	48902	17886	5656837	211403
AZ	CM022408.2_RagTag	52900001	52950000	0.0024021940832637	49248	22003	9159543	197577
WTX	CM022408.2_RagTag	52900001	52950000	0.0030887828250708	49248	28014	9069592	287528
Butte	CM022408.2_RagTag	52900001	52950000	0.0022883578052884	49248	12959	5663013	246747
Sev	CM022408.2_RagTag	52900001	52950000	0.0028181267158697	49232	1976	701175	37545
Sev	CM022408.2_RagTag	52950001	53000000	0.0036096513434712	49137	2481	687324	49731
AZ	CM022408.2_RagTag	52950001	53000000	0.0035251440392553	49137	32387	9187426	148604
WTX	CM022408.2_RagTag	52950001	53000000	0.0034089378389886	49137	30799	9034779	301251
Butte	CM022408.2_RagTag	52950001	53000000	0.0031757199507466	49137	18082	5693827	202613
Sev	CM022408.2_RagTag	53000001	53050000	0.0034102665627833	49285	2403	704637	34668
AZ	CM022408.2_RagTag	53000001	53050000	0.0028175865635507	49287	25983	9221722	142808
WTX	CM022408.2_RagTag	53000001	53050000	0.0031383300912902	49287	28424	9057046	307484
Butte	CM022408.2_RagTag	53000001	53050000	0.0024406916307721	49287	13950	5715593	198847
WTX	CM022408.2_RagTag	53050001	53100000	0.0024696918598459	48999	22262	9014080	295730
Butte	CM022408.2_RagTag	53050001	53100000	0.001841209678878	48999	10281	5583829	296051
Sev	CM022408.2_RagTag	53050001	53100000	0.0021115666607247	48997	1457	690009	44976
AZ	CM022408.2_RagTag	53050001	53100000	0.0020578259498808	48999	18785	9128566	181244
WTX	CM022408.2_RagTag	53100001	53150000	0.0030284420346935	48917	26624	8791319	502911
Butte	CM022408.2_RagTag	53100001	53150000	0.0024760065976833	48917	13863	5598935	271105
Sev	CM022408.2_RagTag	53100001	53150000	0.0026011701678924	48915	1813	696994	36761
AZ	CM022408.2_RagTag	53100001	53150000	0.0026702222776657	48917	24316	9106358	187872
AZ	CM022408.2_RagTag	53150001	53200000	0.0026610565479508	48449	23986	9013713	191597
Sev	CM022408.2_RagTag	53150001	53200000	0.0029632652826598	48448	2062	695854	30881
WTX	CM022408.2_RagTag	53150001	53200000	0.0029657706614546	48449	26251	8851325	353985
Butte	CM022408.2_RagTag	53150001	53200000	0.0024052608317802	48449	13426	5581931	231949
Sev	CM022408.2_RagTag	53200001	53250000	0.0031731111626907	48840	2201	693641	38959
WTX	CM022408.2_RagTag	53200001	53250000	0.0037854956255358	48840	33676	8896061	383539
Butte	CM022408.2_RagTag	53200001	53250000	0.002746832049142	48840	15480	5635583	225217
AZ	CM022408.2_RagTag	53200001	53250000	0.0030319473336476	48840	27681	9129776	149824
AZ	CM022408.2_RagTag	53250001	53300000	0.0038500414655749	49278	35473	9213667	149153
Sev	CM022408.2_RagTag	53250001	53300000	0.0041763711468343	49277	2930	701566	37604
Butte	CM022408.2_RagTag	53250001	53300000	0.0037489192753028	49278	21286	5677903	235457
WTX	CM022408.2_RagTag	53250001	53300000	0.0045900311584995	49278	41053	8943948	418872
WTX	CM022408.2_RagTag	53300001	53350000	0.004086437638349	48987	36351	8895523	412007
Butte	CM022408.2_RagTag	53300001	53350000	0.0030333894489527	48987	16970	5594402	284038
Sev	CM022408.2_RagTag	53300001	53350000	0.0031200207614764	48981	2152	689739	45066
AZ	CM022408.2_RagTag	53300001	53350000	0.0035614401475153	48987	32560	9142369	165161
WTX	CM022408.2_RagTag	53350001	53400000	0.004204253847422	49302	37538	8928576	438804
Sev	CM022408.2_RagTag	53350001	53400000	0.0038396370210201	49302	2708	705275	34255
Butte	CM022408.2_RagTag	53350001	53400000	0.0033463685377885	49302	18980	5671820	244420
AZ	CM022408.2_RagTag	53350001	53400000	0.0030390205249853	49302	28040	9226657	140723
Butte	CM022408.2_RagTag	53400001	53450000	0.0026975626489684	48936	15177	5626190	246130
AZ	CM022408.2_RagTag	53400001	53450000	0.0031444453499407	48936	28707	9129432	168408
Sev	CM022408.2_RagTag	53400001	53450000	0.0031466598630777	48936	2220	705510	28530
WTX	CM022408.2_RagTag	53400001	53450000	0.0037960720866719	48936	33843	8915268	382572
AZ	CM022408.2_RagTag	53450001	53500000	0.0024761341219917	42909	19785	7990278	162432
Sev	CM022408.2_RagTag	53450001	53500000	0.002767792896323	42909	1704	615653	27982
Butte	CM022408.2_RagTag	53450001	53500000	0.0021331668107804	42909	10576	4957887	191193
WTX	CM022408.2_RagTag	53450001	53500000	0.0032206238102539	42909	25290	7852516	300194
WTX	CM022408.2_RagTag	53500001	53550000	0.0032064267853643	48844	28815	8986639	293721
AZ	CM022408.2_RagTag	53500001	53550000	0.0031459298642694	48844	28730	9132435	147925
Sev	CM022408.2_RagTag	53500001	53550000	0.002975466870434	48844	2056	690984	41676
Butte	CM022408.2_RagTag	53500001	53550000	0.0030010211758981	48844	16948	5647411	213869
Sev	CM022408.2_RagTag	53550001	53600000	0.0031045697717624	48999	2164	697037	37948
Butte	CM022408.2_RagTag	53550001	53600000	0.0029557100959479	48999	16540	5595948	283932
WTX	CM022408.2_RagTag	53550001	53600000	0.0033148133372251	48999	29538	8910909	398901
AZ	CM022408.2_RagTag	53550001	53600000	0.00315763113884	48999	28863	9140713	169097
WTX	CM022408.2_RagTag	53600001	53650000	0.0030608594093308	48720	27214	8890967	365833
Butte	CM022408.2_RagTag	53600001	53650000	0.0027309076269648	48720	15317	5608758	237642
Sev	CM022408.2_RagTag	53600001	53650000	0.003073786786765	48719	2126	691655	39145
AZ	CM022408.2_RagTag	53600001	53650000	0.0027868748589237	48720	25335	9090828	165972
AZ	CM022408.2_RagTag	53650001	53700000	0.0032209617039604	45864	27625	8576631	137529
Sev	CM022408.2_RagTag	53650001	53700000	0.0037873435762598	45864	2466	651116	36844
WTX	CM022408.2_RagTag	53650001	53700000	0.0034923291625815	45864	29191	8358605	355555
Butte	CM022408.2_RagTag	53650001	53700000	0.003212360002454	45864	16965	5281164	222516
Butte	CM022408.2_RagTag	53700001	53750000	0.0035078166384935	48886	19687	5612323	253997
AZ	CM022408.2_RagTag	53700001	53750000	0.0039004432980602	48886	35530	9109221	179119
Sev	CM022408.2_RagTag	53700001	53750000	0.0032006158295112	48886	2187	683306	49984
WTX	CM022408.2_RagTag	53700001	53750000	0.0038453426327241	48886	34075	8861369	426971
AZ	CM022408.2_RagTag	53750001	53800000	0.0039909273514273	49139	36602	9171302	165108
Sev	CM022408.2_RagTag	53750001	53800000	0.0034911686737753	49138	2414	691459	45626
Butte	CM022408.2_RagTag	53750001	53800000	0.0039414321260162	49139	22156	5621307	275373
WTX	CM022408.2_RagTag	53750001	53800000	0.0038506584641729	49139	34216	8885753	450657
Sev	CM022408.2_RagTag	53800001	53850000	0.0042547023538489	48542	2906	683009	45151
AZ	CM022408.2_RagTag	53800001	53850000	0.0045764865600622	48544	41288	9021768	201592
Butte	CM022408.2_RagTag	53800001	53850000	0.0042271053467044	48544	23567	5575210	250070
WTX	CM022408.2_RagTag	53800001	53850000	0.0050653944621037	48544	44288	8743248	480112
Sev	CM022408.2_RagTag	53850001	53900000	0.0037175109696433	48261	2490	669803	54127
Butte	CM022408.2_RagTag	53850001	53900000	0.0040056669461091	48262	21884	5463260	328180
WTX	CM022408.2_RagTag	53850001	53900000	0.0043435198395506	48262	37215	8567936	601844
AZ	CM022408.2_RagTag	53850001	53900000	0.0037504528491962	48262	33521	8937854	231926
AZ	CM022408.2_RagTag	53900001	53950000	0.0036227137575317	49288	33378	9213535	151185
Butte	CM022408.2_RagTag	53900001	53950000	0.0031883992213482	49288	18130	5686239	228321
WTX	CM022408.2_RagTag	53900001	53950000	0.004154300566427	49288	37494	9025346	339374
Sev	CM022408.2_RagTag	53900001	53950000	0.0038084579742086	49288	2668	700546	38774
AZ	CM022408.2_RagTag	53950001	54000000	0.0036309085496733	49071	33372	9191088	132402
Sev	CM022408.2_RagTag	53950001	54000000	0.0035757717187909	49071	2467	689921	46144
Butte	CM022408.2_RagTag	53950001	54000000	0.0035067985811254	49071	19710	5620511	268009
WTX	CM022408.2_RagTag	53950001	54000000	0.003912860571709	49071	35177	8990098	333392
WTX	CM022408.2_RagTag	54000001	54050000	0.0042341723530811	49068	38108	9000106	322814
Butte	CM022408.2_RagTag	54000001	54050000	0.0041608839495527	49068	23355	5612990	275170
Sev	CM022408.2_RagTag	54000001	54050000	0.0039656580395956	49065	2734	689419	46601
AZ	CM022408.2_RagTag	54000001	54050000	0.0044613255954427	49068	40814	9148402	174518
WTX	CM022408.2_RagTag	54050001	54100000	0.0043532983331785	48452	38614	8870056	335824
Butte	CM022408.2_RagTag	54050001	54100000	0.003649417400813	48452	20318	5567464	246776
Sev	CM022408.2_RagTag	54050001	54100000	0.0036511927034611	48452	2498	684160	42620
AZ	CM022408.2_RagTag	54050001	54100000	0.0042932506836184	48452	38945	9071215	134665
AZ	CM022408.2_RagTag	54100001	54150000	0.0040554239821975	49024	37148	9160078	154482
Sev	CM022408.2_RagTag	54100001	54150000	0.0046085864030888	49019	3206	695658	39702
Butte	CM022408.2_RagTag	54100001	54150000	0.0038057938315489	49024	21456	5637720	245160
WTX	CM022408.2_RagTag	54100001	54150000	0.0051227047755886	49024	45779	8936490	378070
WTX	CM022408.2_RagTag	54150001	54200000	0.0031599020847784	44121	25132	7953411	429579
AZ	CM022408.2_RagTag	54150001	54200000	0.0028150927043976	44121	23127	8215360	167630
Sev	CM022408.2_RagTag	54150001	54200000	0.0028206170119554	44121	1777	630004	31811
Butte	CM022408.2_RagTag	54150001	54200000	0.002547045682823	44121	12844	5042705	251815
AZ	CM022408.2_RagTag	54200001	54250000	0.0037744711472817	48873	34361	9103527	182343
Sev	CM022408.2_RagTag	54200001	54250000	0.0041447106605288	48872	2937	708614	24481
Butte	CM022408.2_RagTag	54200001	54250000	0.0035754805953638	48873	20169	5640920	223840
WTX	CM022408.2_RagTag	54200001	54250000	0.0039079703748151	48873	34544	8839371	446499
WTX	CM022408.2_RagTag	54250001	54300000	0.0051291899197088	48863	45460	8862998	420972
Butte	CM022408.2_RagTag	54250001	54300000	0.004146096254281	48863	23247	5606961	256599
Sev	CM022408.2_RagTag	54250001	54300000	0.0043041463751818	48861	3020	701649	31296
AZ	CM022408.2_RagTag	54250001	54300000	0.0045881890800552	48863	41885	9128874	155096
Sev	CM022408.2_RagTag	54300001	54350000	0.0054939835107416	49194	3759	684203	53782
WTX	CM022408.2_RagTag	54300001	54350000	0.0058537002079261	49199	52626	8990211	357599
Butte	CM022408.2_RagTag	54300001	54350000	0.0049266808842446	49199	27851	5653096	250784
AZ	CM022408.2_RagTag	54300001	54350000	0.0051781613840147	49199	47541	9181058	166752
Sev	CM022408.2_RagTag	54350001	54400000	0.0040155562824846	49094	2762	687825	48585
Butte	CM022408.2_RagTag	54350001	54400000	0.004582807721721	49094	25870	5645011	246269
AZ	CM022408.2_RagTag	54350001	54400000	0.0051833757358661	49094	47542	9172015	155845
WTX	CM022408.2_RagTag	54350001	54400000	0.0052269705423509	49094	46451	8886792	441068
Sev	CM022408.2_RagTag	54400001	54450000	0.0037457673705941	48484	2562	683972	43393
Butte	CM022408.2_RagTag	54400001	54450000	0.0034479567141699	48491	19074	5531972	286948
WTX	CM022408.2_RagTag	54400001	54450000	0.0038535414521973	48491	33757	8759994	453296
AZ	CM022408.2_RagTag	54400001	54450000	0.0036810608678865	48491	33103	8992788	220502
Sev	CM022408.2_RagTag	54450001	54500000	0.0028026039942623	48860	1905	679725	53205
Butte	CM022408.2_RagTag	54450001	54500000	0.0032135765740855	48862	17968	5591278	272162
WTX	CM022408.2_RagTag	54450001	54500000	0.0041121832118722	48862	36196	8802137	481643
AZ	CM022408.2_RagTag	54450001	54500000	0.0032636829452331	48862	29758	9117920	165860
WTX	CM022408.2_RagTag	54500001	54550000	0.0036757785387356	48868	32845	8935522	349398
Butte	CM022408.2_RagTag	54500001	54550000	0.0027491587208328	48868	15474	5628631	235529
Sev	CM022408.2_RagTag	54500001	54550000	0.0025118468869318	48866	1719	684357	48663
AZ	CM022408.2_RagTag	54500001	54550000	0.0036564981766751	48868	33415	9138525	146395
WTX	CM022408.2_RagTag	54550001	54600000	0.0041762667429066	46790	35759	8562432	327668
Butte	CM022408.2_RagTag	54550001	54600000	0.0036584565882793	46790	19743	5396538	218262
Sev	CM022408.2_RagTag	54550001	54600000	0.0035406316029924	46785	2294	647907	53943
AZ	CM022408.2_RagTag	54550001	54600000	0.0035560847095808	46790	31021	8723358	166742
AZ	CM022408.2_RagTag	54600001	54650000	0.0034609678353597	49233	31931	9226032	128238
Sev	CM022408.2_RagTag	54600001	54650000	0.0038634658664666	49233	2678	693160	45335
WTX	CM022408.2_RagTag	54600001	54650000	0.0041134943508151	49233	36974	8988465	365805
